"2018-03-14 19:54:00","46","6","21","30","29","27","48","34","69","61"
"2018-03-14 19:54:04","45","6","21","30","29","26","48","35","69","61"
"2018-03-14 19:54:07","45","6","21","30","29","26","48","34","70","61"
"2018-03-14 19:54:10","45","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:54:13","46","6","21","30","29","27","48","34","69","61"
"2018-03-14 19:54:16","46","6","21","30","29","27","48","35","70","61"
"2018-03-14 19:54:19","46","6","21","30","28","27","48","34","69","61"
"2018-03-14 19:54:22","45","6","21","30","29","26","48","34","70","61"
"2018-03-14 19:54:25","46","6","21","30","28","26","48","35","70","61"
"2018-03-14 19:54:28","48","6","21","30","28","26","48","35","69","61"
"2018-03-14 19:54:31","46","6","21","30","28","26","48","34","70","61"
"2018-03-14 19:54:34","45","6","20","28","26","24","47","33","68","60"
"2018-03-14 19:54:37","46","6","21","30","28","27","48","34","69","61"
"2018-03-14 19:54:40","46","6","21","30","28","27","48","35","70","61"
"2018-03-14 19:54:43","46","6","21","30","28","27","48","34","69","61"
"2018-03-14 19:54:46","47","5","21","30","29","27","48","34","69","61"
"2018-03-14 19:54:50","46","6","21","30","29","26","48","34","69","60"
"2018-03-14 19:54:53","46","6","21","30","29","27","48","34","69","60"
"2018-03-14 19:54:56","46","6","21","30","29","27","48","34","69","60"
"2018-03-14 19:54:59","46","6","21","30","29","27","48","34","69","60"
"2018-03-14 19:55:02","45","6","21","30","28","26","48","35","69","61"
"2018-03-14 19:55:05","45","6","21","30","29","27","48","35","69","61"
"2018-03-14 19:55:08","45","6","21","30","28","27","48","35","69","60"
"2018-03-14 19:55:11","45","6","21","30","28","27","48","35","68","61"
"2018-03-14 19:55:14","45","6","21","30","29","27","48","35","69","61"
"2018-03-14 19:55:17","45","6","21","30","28","27","48","35","69","61"
"2018-03-14 19:55:20","44","6","21","30","29","27","48","35","69","61"
"2018-03-14 19:55:23","44","6","21","30","28","26","48","35","69","61"
"2018-03-14 19:55:26","44","6","21","30","28","26","48","35","69","61"
"2018-03-14 19:55:29","40","6","21","30","29","26","48","35","69","61"
"2018-03-14 19:55:32","44","6","21","30","29","27","48","35","69","61"
"2018-03-14 19:55:35","44","6","21","30","28","27","48","35","70","61"
"2018-03-14 19:55:39","43","6","21","30","29","27","48","35","69","62"
"2018-03-14 19:55:42","44","6","21","30","29","27","48","35","70","61"
"2018-03-14 19:55:45","44","6","21","30","29","27","48","35","70","62"
"2018-03-14 19:55:48","43","6","21","30","29","26","48","34","70","61"
"2018-03-14 19:55:51","44","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:55:54","43","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:55:57","43","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:56:00","45","7","21","30","29","27","48","34","69","61"
"2018-03-14 19:56:03","46","6","21","30","29","26","48","34","70","61"
"2018-03-14 19:56:06","44","6","21","30","29","27","48","34","70","61"
